id,isa_val,eol_val,eol_dev,patch_ha
0,0.71,0.31,0.0,20
1,6.69,4.81,0.189,6332
2,5.28,3.78,0.015,6332
3,0.52,0.34,0.0,1932
4,0.8,0.58,0.0,6288
5,4.15,1.22,0.002,6288
6,6.94,5.14,0.306,2033060
7,3.3,1.97,0.149,4984
8,4.85,3.88,0.021,6332
9,2.3,1.9,0.0,6332
10,0.0,0.0,0.0,0
11,0.62,0.53,0.0,6288
12,3.71,2.49,0.004,6288
13,4.85,2.68,0.003,6288
14,5.7,1.92,0.204,2033060
15,5.14,4.36,0.418,2033060
16,4.53,3.67,0.124,2148
17,4.62,3.1,0.116,2048
18,1.34,1.18,0.048,2048
19,0.0,0.0,0.0,0
20,0.0,0.0,0.0,0
21,1.27,0.83,0.078,2033060
22,6.03,4.82,0.198,2033060
23,6.43,2.83,0.006,2033060
24,3.24,0.32,0.036,2033060
25,6.78,5.9,0.399,2033060
26,5.15,3.74,0.161,2033060
27,4.44,3.8,0.174,2033060
28,2.01,1.64,0.056,2033060
29,0.0,0.0,0.0,0
30,0.0,0.0,0.0,0
31,2.66,1.62,0.141,2033060
32,6.24,5.73,0.315,2033060
33,3.88,2.87,0.052,2033060
34,5.15,3.2,0.245,2033060
35,4.06,2.27,0.181,2033060
36,6.5,4.95,0.059,2033060
37,7.32,6.01,0.091,2033060
38,7.72,6.15,0.54,2033060
39,6.42,5.73,0.438,2033060
40,0.41,0.36,0.0,0
41,0.0,0.0,0.0,0
42,0.24,0.22,0.0,292
43,1.57,1.21,0.024,2033060
44,0.16,0.14,0.0,0
45,0.0,0.0,0.0,0
46,2.08,0.72,0.078,2033060
47,4.18,2.89,0.312,2033060
48,3.38,1.62,0.176,2033060
49,7.37,5.83,0.634,2033060
50,7.77,2.0,0.214,2033060
51,8.7,6.37,0.677,33036
52,7.94,5.43,0.574,33036
53,4.66,2.51,0.234,33036
54,6.04,3.53,0.209,2033060
55,7.14,4.3,0.346,2033060
56,7.23,4.59,0.153,2033060
57,5.58,4.51,0.229,2033060
58,3.76,2.99,0.28,2033060
59,0.17,0.15,0.02,2033060
60,0.35,0.16,0.0,0
61,0.96,0.57,0.0,0
62,3.86,2.85,0.0,0
63,2.29,1.88,0.007,52
64,0.0,0.0,0.0,0
65,0.34,0.15,0.017,2033060
66,6.1,4.98,0.524,2033060
67,9.12,6.35,0.674,2033060
68,8.54,4.81,0.544,2033060
69,7.49,2.65,0.293,2033060
70,6.76,4.63,0.439,33036
71,7.57,5.96,0.161,33036
72,7.92,5.88,0.367,2033060
73,7.3,5.35,0.196,2033060
74,7.34,5.6,0.081,2033060
75,7.89,5.8,0.316,2033060
76,7.98,6.37,0.618,2033060
77,7.86,7.08,0.902,2033060
78,4.65,3.62,0.325,2033060
79,0.0,0.0,0.0,0
80,0.01,0.01,0.0,0
81,2.6,2.25,0.0,0
82,5.8,3.58,0.001,52
83,0.12,0.11,0.005,44
84,3.0,2.07,0.221,2033060
85,6.67,5.88,0.61,2033060
86,8.16,5.84,0.614,2033060
87,8.38,5.95,0.63,2033060
88,8.02,4.9,0.523,2033060
89,6.82,4.29,0.457,2033060
90,8.23,5.84,0.605,2033060
91,9.33,4.87,0.502,2033060
92,8.32,3.57,0.38,2033060
93,8.84,4.41,0.469,2033060
94,9.21,5.71,0.593,2033060
95,8.18,6.99,0.744,2033060
96,8.91,5.33,0.566,2033060
97,6.98,4.08,0.461,2033060
98,8.32,5.18,0.65,2033060
99,8.75,4.91,0.526,2033060
100,9.44,6.1,0.632,2033060
101,8.72,4.65,0.514,2033060
102,7.77,5.12,0.611,2033060
103,8.45,4.68,0.515,2033060
104,8.0,5.11,0.571,2033060
105,7.19,2.05,0.219,2033060
106,1.62,1.57,0.153,19172
107,1.07,0.16,0.011,33036
108,6.48,5.68,0.006,72572
109,7.5,5.7,0.089,72572
110,7.12,5.49,0.165,2033060
111,6.96,5.4,0.119,2033060
112,7.07,5.82,0.26,2033060
113,6.87,5.49,0.693,2033060
114,7.53,5.98,0.701,2033060
115,5.74,5.2,0.642,2033060
116,2.55,2.13,0.085,736
117,4.6,3.52,0.067,2033060
118,7.2,6.09,0.272,2033060
119,7.01,5.04,0.185,2033060
120,4.56,3.65,0.006,2033060
121,3.91,3.19,0.004,520
122,4.62,3.58,0.059,2033060
123,6.08,4.45,0.379,2033060
124,9.69,8.94,0.888,2033060
125,9.27,6.48,0.66,2033060
126,8.34,7.03,0.721,2033060
127,7.05,6.78,0.684,2033060
128,9.56,4.59,0.473,2033060
129,8.63,3.65,0.386,2033060
130,6.86,4.26,0.435,2033060
131,2.4,1.61,0.163,2033060
132,0.0,0.0,0.0,0
133,3.69,3.78,0.431,2033060
134,8.39,7.02,0.814,2033060
135,8.46,6.49,0.747,2033060
136,8.37,7.31,0.891,2033060
137,9.41,7.98,0.853,2033060
138,9.83,7.58,0.773,2033060
139,9.64,8.04,0.819,2033060
140,8.76,7.8,0.837,2033060
141,7.75,4.88,0.54,2033060
142,3.04,2.4,0.278,2033060
143,3.09,3.06,0.32,2033060
144,6.41,3.73,0.42,2033060
145,1.2,0.42,0.039,2033060
146,3.99,0.84,0.087,4260
147,5.72,2.78,0.239,4260
148,4.13,2.72,0.288,19172
149,5.09,3.58,0.349,19172
150,0.0,0.0,0.0,0
151,0.0,0.0,0.0,0
152,0.0,0.0,0.0,0
153,0.3,0.27,0.0,0
154,6.27,5.67,0.218,72572
155,8.41,6.81,0.661,2033060
156,7.77,6.07,0.427,2033060
157,7.81,6.9,0.588,2033060
158,7.63,6.57,0.905,2033060
159,7.69,7.01,0.96,2033060
160,7.32,5.66,0.745,2033060
161,5.26,4.3,0.412,2033060
162,6.11,5.51,0.421,2033060
163,7.53,5.4,0.721,2033060
164,7.56,6.48,0.585,2033060
165,7.53,6.07,0.495,2033060
166,7.23,5.86,0.517,2033060
167,6.44,5.78,0.573,2033060
168,3.54,3.08,0.302,2033060
169,8.88,7.51,0.765,2033060
170,6.66,6.08,0.636,2033060
171,7.75,6.96,0.729,2033060
172,6.14,5.1,0.527,2033060
173,8.64,5.7,0.622,2033060
174,7.21,2.41,0.281,2033060
175,3.7,3.21,0.376,2033060
176,6.03,4.97,0.525,2033060
177,4.9,3.43,0.387,2033060
178,7.08,7.11,0.748,2033060
179,8.39,7.49,0.835,2033060
180,6.2,2.23,0.257,2033060
181,3.15,1.34,0.15,2033060
182,3.24,2.05,0.229,2033060
183,4.29,2.34,0.249,2033060
184,6.84,4.48,0.501,2033060
185,8.39,5.37,0.621,2033060
186,6.23,5.54,0.628,2033060
187,1.5,0.83,0.096,2033060
188,1.3,1.11,0.132,2033060
189,1.66,0.48,0.054,2033060
190,3.88,2.47,0.226,5120
191,2.88,1.43,0.065,4260
192,3.37,3.32,0.399,1036
193,2.94,1.81,0.216,1948932
194,7.7,5.1,0.588,1948932
195,3.04,2.25,0.248,19172
196,1.55,1.01,0.121,19172
197,0.0,0.0,0.0,0
198,0.0,0.0,0.0,0
199,1.51,1.35,0.0,0
200,3.68,3.29,0.0,0
201,6.21,5.67,0.135,72572
202,8.29,7.89,0.86,72572
203,8.81,7.01,0.788,2033060
204,7.66,6.42,0.599,2033060
205,7.58,6.2,0.567,2033060
206,8.36,7.01,0.888,2033060
207,8.18,6.87,0.863,2033060
208,7.71,6.63,0.792,2033060
209,7.59,6.61,0.611,2033060
210,7.99,7.13,0.71,2033060
211,8.5,6.57,0.622,2033060
212,7.99,6.65,0.725,2033060
213,7.2,6.24,0.397,2033060
214,4.83,3.85,0.204,2033060
215,4.94,3.81,0.35,2033060
216,8.22,7.73,0.776,2033060
217,7.28,5.76,0.619,2033060
218,8.93,8.11,0.885,2033060
219,8.69,6.8,0.732,2033060
220,3.99,3.38,0.375,2033060
221,0.13,0.13,0.018,28
222,5.47,4.99,0.549,2033060
223,8.98,6.7,0.735,2033060
224,8.22,6.24,0.441,2033060
225,7.08,5.44,0.046,2033060
226,6.87,4.65,0.286,2033060
227,2.38,1.48,0.166,2033060
228,0.0,0.0,0.0,0
229,0.0,0.0,0.0,0
230,0.0,0.0,0.0,0
231,0.0,0.0,0.0,0
232,0.9,0.35,0.038,2033060
233,1.31,0.65,0.07,2033060
234,0.0,0.0,0.0,0
235,0.05,0.04,0.005,2033060
236,2.07,1.73,0.195,1948932
237,2.47,1.99,0.207,1948932
238,1.6,1.31,0.005,1948932
239,3.67,3.22,0.144,1948932
240,6.67,6.28,0.73,1948932
241,4.78,4.16,0.531,1948932
242,0.59,0.49,0.064,19172
243,0.49,0.12,0.014,2120
244,0.74,0.44,0.041,480
245,0.12,0.0,0.0,152
246,0.0,0.0,0.0,0
247,0.0,0.0,0.0,0
248,0.0,0.0,0.0,0
249,0.97,0.86,0.0,0
250,4.85,4.33,0.0,0
251,7.76,6.33,0.578,9936
252,6.6,5.68,0.387,72572
253,8.56,5.9,0.686,72572
254,8.66,6.68,0.624,2033060
255,7.99,4.62,0.313,2033060
256,8.96,7.4,0.891,2033060
257,9.15,6.5,0.698,2033060
258,9.12,5.89,0.651,2033060
259,8.29,7.54,0.622,2033060
260,7.79,6.77,0.511,2033060
261,9.74,9.29,0.969,2033060
262,9.73,9.56,0.989,2033060
263,9.01,8.11,0.78,2033060
264,7.45,6.12,0.438,2033060
265,5.69,3.93,0.402,2033060
266,8.62,6.52,0.699,2033060
267,8.71,7.39,0.722,2033060
268,9.03,7.5,0.736,2033060
269,9.42,7.79,0.844,2033060
270,8.52,5.34,0.635,2033060
271,4.86,3.25,0.352,2033060
272,8.41,6.46,0.62,2033060
273,8.3,5.57,0.429,2033060
274,8.13,4.73,0.353,2033060
275,7.27,5.44,0.461,2033060
276,6.33,1.13,0.12,2033060
277,5.52,2.09,0.227,2033060
278,5.58,4.05,0.443,1948932
279,4.58,4.57,0.495,27088
280,0.02,0.02,0.002,20
281,1.9,0.57,0.062,1948932
282,2.87,1.6,0.154,1948932
283,3.8,2.68,0.291,1948932
284,2.95,1.98,0.216,1948932
285,4.69,3.44,0.408,1948932
286,7.81,6.67,0.76,1948932
287,7.77,6.61,0.729,1948932
288,6.33,5.44,0.462,1948932
289,7.33,7.28,0.632,1948932
290,7.07,6.18,0.459,1948932
291,7.85,5.41,0.455,1948932
292,1.64,1.21,0.138,1948932
293,3.95,2.3,0.255,1948932
294,6.2,2.68,0.29,1948932
295,7.34,6.03,0.647,278496
296,8.79,5.61,0.603,278496
297,6.16,3.84,0.412,278496
298,5.93,3.57,0.38,278496
299,2.66,1.47,0.169,278496
300,0.94,0.61,0.08,1920
301,0.0,0.0,0.0,0
302,0.0,0.0,0.0,0
303,0.0,0.0,0.0,0
304,0.0,0.0,0.0,0
305,0.0,0.0,0.0,0
306,0.04,0.03,0.0,0
307,2.06,1.83,0.159,9936
308,5.56,4.25,0.46,101236
309,8.51,5.94,0.637,72572
310,8.61,5.71,0.53,2033060
311,9.18,7.15,0.779,2033060
312,8.43,7.47,0.702,2033060
313,8.47,5.5,0.47,2033060
314,9.28,6.1,0.708,2033060
315,9.48,8.38,0.888,2033060
316,5.37,4.98,0.5,2033060
317,4.98,4.07,0.446,2033060
318,9.35,8.4,0.891,2033060
319,9.66,7.83,0.834,2033060
320,9.24,6.86,0.741,2033060
321,9.42,7.31,0.782,2033060
322,9.09,7.53,0.777,2033060
323,9.53,7.21,0.753,2033060
324,8.81,6.3,0.652,2033060
325,7.98,6.29,0.668,2033060
326,8.78,6.32,0.691,2033060
327,9.76,8.03,0.831,2033060
328,9.51,8.04,0.839,2033060
329,9.62,7.58,0.817,2033060
330,8.78,5.56,0.595,2033060
331,6.45,3.92,0.421,2033060
332,7.7,3.05,0.327,2033060
333,5.06,1.64,0.175,1948932
334,2.63,1.95,0.206,1948932
335,7.01,6.6,0.742,1948932
336,5.68,3.71,0.427,1948932
337,7.65,5.21,0.562,1948932
338,8.69,7.94,0.757,1948932
339,5.97,5.34,0.425,1948932
340,6.23,6.08,0.649,1948932
341,3.55,3.42,0.356,1948932
342,6.55,6.11,0.637,1948932
343,7.48,7.39,0.777,1948932
344,5.83,5.55,0.585,1948932
345,8.64,8.34,0.906,1948932
346,8.3,5.12,0.576,1948932
347,8.95,6.87,0.74,1948932
348,9.1,5.19,0.559,1948932
349,9.07,7.23,0.804,1948932
350,8.75,5.33,0.592,1948932
351,6.88,5.95,0.548,278496
352,7.69,7.44,0.816,278496
353,8.57,8.37,0.818,278496
354,9.52,9.02,0.951,278496
355,7.41,6.1,0.655,278496
356,6.78,4.66,0.588,278496
357,4.29,3.56,0.495,18940
358,1.98,1.27,0.178,18940
359,0.75,0.33,0.024,3360
360,0.47,0.11,0.007,380
361,1.1,0.61,0.036,2924
362,0.36,0.25,0.003,101236
363,5.32,1.04,0.111,101236
364,5.31,0.94,0.101,101236
365,6.25,1.91,0.204,2033060
366,8.39,3.36,0.359,2033060
367,8.96,5.54,0.594,2033060
368,8.54,7.72,0.648,2033060
369,8.58,7.91,0.66,2033060
370,9.52,8.18,0.866,2033060
371,8.66,8.02,0.785,2033060
372,4.32,3.48,0.18,2033060
373,0.21,0.21,0.022,2033060
374,4.2,3.9,0.414,2033060
375,9.66,7.74,0.819,2033060
376,9.67,7.86,0.839,2033060
377,8.48,5.55,0.594,2033060
378,8.72,7.61,0.799,2033060
379,9.19,7.9,0.838,2033060
380,9.65,7.79,0.827,2033060
381,5.4,3.66,0.379,2033060
382,4.99,3.95,0.413,2033060
383,9.55,8.45,0.88,2033060
384,9.79,8.91,0.897,2033060
385,9.81,9.12,0.931,2033060
386,9.42,8.21,0.871,2033060
387,6.95,4.85,0.519,2033060
388,6.98,6.43,0.689,1948932
389,5.26,3.88,0.434,1948932
390,0.66,0.58,0.071,1948932
391,1.59,1.15,0.12,1948932
392,8.39,6.11,0.598,1948932
393,7.72,5.24,0.529,1948932
394,9.46,8.43,0.89,1948932
395,2.95,2.35,0.25,1948932
396,0.0,0.0,0.0,0
397,0.74,0.74,0.083,1948932
398,5.3,4.39,0.495,1948932
399,7.9,5.02,0.588,1948932
400,7.86,5.06,0.583,1948932
401,8.18,5.36,0.628,1948932
402,8.11,6.15,0.732,1948932
403,8.86,4.02,0.453,1948932
404,8.72,4.05,0.467,1948932
405,7.79,5.61,0.611,1948932
406,4.44,3.88,0.432,1948932
407,4.97,2.89,0.32,1948932
408,0.0,0.0,0.0,0
409,0.74,0.66,0.012,60
410,6.1,5.27,0.121,278496
411,8.58,7.94,0.565,278496
412,9.36,9.01,0.927,278496
413,9.02,8.64,0.912,278496
414,9.14,6.62,0.732,278496
415,7.68,5.68,0.75,18940
416,7.85,7.19,0.9,18940
417,7.02,6.57,0.605,18940
418,7.42,6.03,0.401,15848
419,7.41,5.94,0.243,15848
420,6.88,5.98,0.162,101236
421,8.26,4.84,0.267,101236
422,6.35,4.07,0.403,2033060
423,6.29,1.69,0.18,2033060
424,8.94,5.51,0.587,2033060
425,8.9,3.45,0.369,2033060
426,8.77,6.36,0.599,2033060
427,8.17,7.44,0.449,2033060
428,8.38,7.48,0.472,2033060
429,8.87,7.31,0.732,2033060
430,9.61,9.25,0.987,2033060
431,5.18,4.75,0.386,2033060
432,6.48,5.84,0.632,2033060
433,9.89,9.79,0.975,2033060
434,9.38,8.31,0.818,2033060
435,9.64,8.28,0.858,2033060
436,9.34,8.15,0.868,2033060
437,9.53,7.17,0.764,2033060
438,7.97,5.54,0.592,2033060
439,0.7,0.44,0.047,2033060
440,4.0,2.38,0.255,2033060
441,9.15,6.34,0.714,2033060
442,9.68,5.43,0.574,2033060
443,9.24,6.21,0.648,2033060
444,9.04,5.35,0.59,2033060
445,8.96,7.9,0.874,1948932
446,7.43,5.57,0.618,1948932
447,7.91,5.95,0.707,1948932
448,9.19,7.52,0.903,1948932
449,7.61,5.49,0.368,1948932
450,8.01,6.17,0.384,1948932
451,7.3,6.69,0.47,1948932
452,7.14,5.96,0.228,1948932
453,7.05,5.9,0.457,1948932
454,2.7,2.56,0.28,1948932
455,6.42,4.44,0.485,1948932
456,7.7,5.57,0.242,1948932
457,8.35,7.12,0.722,1948932
458,8.28,8.24,0.923,1948932
459,8.7,7.17,0.798,1948932
460,8.67,5.44,0.625,1948932
461,9.21,6.84,0.739,1948932
462,9.15,6.19,0.684,1948932
463,9.16,5.52,0.596,1948932
464,7.66,5.83,0.636,1948932
465,7.95,5.2,0.539,1948932
466,6.51,5.44,0.581,1948932
467,6.06,4.17,0.47,15436
468,0.03,0.03,0.004,1356
469,1.81,1.65,0.179,278496
470,7.74,6.78,0.392,278496
471,7.91,6.7,0.587,278496
472,8.14,7.59,0.841,278496
473,7.62,6.97,0.465,278496
474,8.43,7.89,0.796,278496
475,7.04,5.73,0.638,278496
476,2.0,1.96,0.209,18940
477,1.11,1.1,0.129,15848
478,2.08,2.07,0.249,15848
479,1.98,2.01,0.249,15848
480,6.32,5.63,0.641,101236
481,8.97,7.07,0.664,101236
482,8.83,6.69,0.71,2033060
483,6.35,3.85,0.41,2033060
484,5.52,3.79,0.405,2033060
485,8.66,7.17,0.765,2033060
486,7.58,6.49,0.355,2033060
487,8.32,7.5,0.374,2033060
488,8.59,6.95,0.38,2033060
489,9.61,8.84,0.927,2033060
490,9.28,7.25,0.819,2033060
491,9.41,8.25,0.901,2033060
492,9.11,7.27,0.78,2033060
493,7.88,6.25,0.247,2033060
494,7.01,5.61,0.033,2033060
495,7.99,6.24,0.308,2033060
496,9.45,6.95,0.746,2033060
497,9.74,8.42,0.882,2033060
498,9.37,8.29,0.866,2033060
499,5.06,4.22,0.445,2033060
500,5.85,4.83,0.519,2033060
501,8.84,6.35,0.681,2033060
502,9.07,6.91,0.76,2033060
503,9.02,7.67,0.855,2033060
504,8.99,8.26,0.917,1948932
505,8.97,8.87,0.981,1948932
506,9.13,7.35,0.826,1948932
507,9.47,8.72,0.931,1948932
508,9.62,8.69,0.896,1948932
509,9.34,8.5,0.784,1948932
510,8.37,7.46,0.535,1948932
511,8.72,8.06,0.681,1948932
512,8.0,7.55,0.765,1948932
513,7.49,6.27,0.541,1948932
514,8.46,7.6,0.822,1948932
515,7.74,6.14,0.352,1948932
516,6.57,5.15,0.095,1948932
517,9.15,7.02,0.731,1948932
518,9.53,7.17,0.768,1948932
519,9.22,7.99,0.872,1948932
520,9.49,6.57,0.703,1948932
521,9.33,9.05,0.951,1948932
522,9.58,8.48,0.885,1948932
523,9.54,7.83,0.816,1948932
524,8.09,6.88,0.684,1948932
525,6.41,4.69,0.53,1948932
526,6.1,4.84,0.431,1948932
527,1.86,1.33,0.097,1948932
528,6.14,3.52,0.377,1948932
529,0.79,0.16,0.019,316
530,0.0,0.0,0.0,278496
531,2.0,1.72,0.037,278496
532,6.31,5.0,0.042,278496
533,7.08,6.23,0.342,278496
534,7.25,6.04,0.498,278496
535,7.52,6.83,0.535,278496
536,7.6,6.33,0.691,278496
537,8.77,7.75,0.839,278496
538,8.33,6.06,0.64,278496
539,6.22,4.07,0.447,278496
540,4.81,3.51,0.438,101236
541,5.9,5.02,0.621,101236
542,8.44,6.54,0.796,101236
543,9.43,7.72,0.793,101236
544,9.08,8.34,0.834,2033060
545,9.45,8.07,0.831,2033060
546,8.26,7.07,0.769,2033060
547,5.53,3.88,0.288,2033060
548,6.28,5.24,0.685,2033060
549,6.46,5.63,0.607,2033060
550,9.03,7.03,0.594,2033060
551,9.14,8.31,0.869,2033060
552,8.9,6.92,0.755,2033060
553,9.69,7.91,0.841,2033060
554,9.66,8.72,0.93,2033060
555,8.92,5.89,0.526,2033060
556,8.82,5.5,0.432,2033060
557,9.5,7.18,0.765,2033060
558,9.3,8.01,0.784,2033060
559,9.49,8.67,0.896,2033060
560,9.12,8.13,0.823,2033060
561,8.61,7.34,0.748,2033060
562,8.55,7.8,0.721,2033060
563,9.02,7.42,0.726,1948932
564,9.13,8.06,0.876,1948932
565,9.25,6.79,0.727,1948932
566,9.01,8.15,0.892,1948932
567,6.47,6.56,0.748,1948932
568,8.47,7.22,0.823,1948932
569,7.56,6.51,0.721,1948932
570,7.29,6.7,0.712,1948932
571,9.11,8.89,0.945,1948932
572,9.23,8.96,0.937,1948932
573,8.67,8.2,0.705,1948932
574,7.51,7.18,0.415,1948932
575,8.53,6.22,0.56,1948932
576,9.42,8.84,0.909,1948932
577,8.93,6.21,0.668,1948932
578,6.41,4.96,0.156,1948932
579,8.83,7.78,0.767,1948932
580,9.27,8.93,0.967,1948932
581,9.22,9.02,0.951,1948932
582,4.23,3.79,0.418,1948932
583,4.25,4.02,0.461,1948932
584,8.99,6.57,0.736,1948932
585,9.06,8.44,0.945,1948932
586,6.02,5.92,0.676,1948932
587,2.97,1.83,0.198,1948932
588,7.45,4.74,0.51,1948932
589,6.78,6.54,0.727,1948932
590,5.72,4.09,0.473,1948932
591,8.88,6.71,0.767,1948932
592,8.85,7.23,0.797,1948932
593,4.87,3.71,0.369,1948932
594,6.87,1.54,0.16,1948932
595,7.2,1.96,0.213,1948932
596,6.04,2.73,0.299,18328
597,5.85,4.94,0.044,278496
598,6.55,6.08,0.202,278496
599,7.53,6.56,0.607,278496
600,7.43,6.21,0.487,278496
601,7.6,6.07,0.669,278496
602,7.32,5.31,0.572,278496
603,7.93,6.54,0.316,278496
604,8.22,6.8,0.591,278496
605,8.02,6.38,0.682,278496
606,6.3,5.56,0.368,101236
607,4.78,3.32,0.351,101236
608,5.2,4.16,0.353,101236
609,7.17,5.21,0.207,101236
610,6.48,5.6,0.526,2033060
611,6.75,5.58,0.636,2033060
612,3.69,3.35,0.421,2033060
613,7.31,6.64,0.682,2033060
614,3.45,3.13,0.354,2033060
615,5.26,4.67,0.626,2033060
616,7.44,6.52,0.531,2033060
617,8.73,6.64,0.721,2033060
618,8.53,5.22,0.558,2033060
619,8.75,5.82,0.62,2033060
620,9.46,7.77,0.828,2033060
621,9.71,7.35,0.785,2033060
622,9.74,8.45,0.901,2033060
623,9.44,8.76,0.881,2033060
624,8.5,7.25,0.758,2033060
625,8.77,8.55,0.934,2033060
626,8.67,8.1,0.7,1948932
627,7.49,6.76,0.134,1948932
628,7.2,6.04,0.0,0
629,8.18,6.56,0.313,1948932
630,9.77,9.5,0.95,1948932
631,8.92,6.07,0.651,1948932
632,8.39,7.21,0.811,1948932
633,8.33,6.87,0.771,1948932
634,7.68,5.9,0.667,1948932
635,3.24,2.73,0.304,1948932
636,0.61,0.48,0.052,1948932
637,4.88,4.55,0.5,1948932
638,7.39,7.0,0.655,1948932
639,6.46,5.32,0.203,1948932
640,2.75,1.87,0.097,1948932
641,2.6,1.99,0.232,1948932
642,7.8,6.05,0.585,1948932
643,9.42,7.17,0.772,1948932
644,8.81,7.71,0.772,1948932
645,8.71,7.18,0.74,1948932
646,8.49,7.06,0.594,1948932
647,8.62,8.21,0.857,1948932
648,6.99,6.47,0.443,1948932
649,6.0,5.61,0.62,1948932
650,1.56,1.47,0.168,1948932
651,3.47,3.11,0.354,1948932
652,4.91,3.74,0.415,1948932
653,8.5,7.16,0.789,1948932
654,6.46,5.56,0.5,1948932
655,7.83,5.91,0.554,1948932
656,7.6,6.17,0.695,1948932
657,7.71,5.67,0.621,1948932
658,8.7,5.95,0.637,1948932
659,8.62,6.14,0.651,1948932
660,7.8,4.95,0.528,1948932
661,5.19,3.7,0.395,41508
662,4.44,1.65,0.181,41508
663,6.78,6.12,0.256,278496
664,6.26,5.44,0.054,278496
665,4.73,4.07,0.0,278496
666,2.06,1.46,0.051,278496
667,6.74,5.15,0.115,278496
668,4.11,2.78,0.05,278496
669,1.37,1.04,0.025,278496
670,3.6,3.16,0.103,278496
671,2.31,1.87,0.108,25172
672,0.0,0.0,0.0,0
673,0.03,0.03,0.0,101236
674,1.45,1.22,0.004,101236
675,0.07,0.02,0.001,2033060
676,0.4,0.37,0.001,2033060
677,0.02,0.02,0.0,0
678,1.04,0.92,0.022,2033060
679,0.0,0.0,0.0,0
680,1.88,1.69,0.173,2033060
681,3.37,3.05,0.263,2033060
682,2.33,2.15,0.26,2033060
683,2.08,1.63,0.172,2033060
684,2.63,2.21,0.229,2033060
685,2.52,1.9,0.197,2033060
686,6.81,4.93,0.526,2033060
687,6.62,3.39,0.361,2033060
688,6.63,5.43,0.597,2033060
689,8.56,7.86,0.759,2033060
690,7.76,6.9,0.276,1948932
691,7.28,6.35,0.038,1948932
692,8.13,6.43,0.307,1948932
693,8.65,8.29,0.61,1948932
694,9.24,7.82,0.694,1948932
695,9.77,8.85,0.906,1948932
696,9.72,9.41,0.963,1948932
697,9.39,8.08,0.891,1948932
698,8.01,6.92,0.587,1948932
699,9.23,8.52,0.833,1948932
700,9.09,8.19,0.888,1948932
701,8.08,6.61,0.697,1948932
702,8.69,7.91,0.833,1948932
703,7.76,7.39,0.733,1948932
704,7.35,5.98,0.649,1948932
705,5.38,4.47,0.56,1948932
706,0.02,0.01,0.0,40
707,0.16,0.07,0.008,1948932
708,1.82,0.64,0.063,1948932
709,5.53,4.57,0.421,1948932
710,3.95,2.9,0.263,1948932
711,4.76,4.33,0.336,1948932
712,7.75,7.16,0.377,1948932
713,7.54,6.35,0.365,1948932
714,2.92,2.85,0.262,1948932
715,3.22,3.24,0.306,1948932
716,1.48,1.4,0.127,1948932
717,8.11,6.05,0.687,1948932
718,8.02,7.07,0.796,1948932
719,3.96,3.99,0.437,1948932
720,1.05,0.78,0.081,1948932
721,4.79,3.29,0.292,1948932
722,4.64,3.08,0.33,1948932
723,1.9,1.29,0.122,1948932
724,5.92,4.61,0.469,1948932
725,8.91,6.88,0.74,41508
726,7.56,5.95,0.643,41508
727,7.73,3.55,0.387,41508
728,6.14,5.49,0.0,76
729,5.44,4.85,0.0,348
730,4.13,3.36,0.037,1244
731,0.79,0.55,0.007,980
732,0.0,0.0,0.0,0
733,0.0,0.0,0.0,0
734,0.0,0.0,0.0,0
735,0.0,0.0,0.0,0
736,0.35,0.33,0.037,62016
737,2.87,2.65,0.309,62016
738,3.26,3.01,0.344,102604
739,0.86,0.87,0.096,102604
740,0.06,0.06,0.008,102604
741,0.0,0.0,0.0,0
742,0.0,0.0,0.0,0
743,0.0,0.0,0.0,0
744,0.0,0.0,0.0,0
745,0.0,0.0,0.0,0
746,0.0,0.0,0.0,0
747,0.0,0.0,0.0,0
748,0.0,0.0,0.0,0
749,0.0,0.0,0.0,0
750,0.27,0.01,0.0,20
751,1.93,0.57,0.065,2033060
752,5.3,2.35,0.265,2033060
753,4.71,3.22,0.281,1948932
754,5.98,4.73,0.385,1948932
755,7.96,5.7,0.473,1948932
756,9.81,8.93,0.935,1948932
757,9.39,8.11,0.837,1948932
758,9.82,9.16,0.94,1948932
759,9.66,8.26,0.816,1948932
760,8.87,7.77,0.705,1948932
761,7.69,5.78,0.364,1948932
762,8.66,6.65,0.696,1948932
763,9.38,7.14,0.741,1948932
764,9.04,7.22,0.754,1948932
765,9.15,8.25,0.848,1948932
766,8.46,7.64,0.574,1948932
767,7.58,6.74,0.404,1948932
768,7.01,5.02,0.057,1948932
769,7.49,6.0,0.661,1948932
770,2.74,1.89,0.234,1948932
771,0.0,0.0,0.0,0
772,0.0,0.0,0.0,0
773,2.06,1.95,0.053,476
774,1.32,1.28,0.027,1948932
775,2.98,2.3,0.109,1948932
776,6.24,5.7,0.625,1948932
777,8.6,7.56,0.921,1948932
778,8.7,7.21,0.901,1948932
779,8.58,7.21,0.825,1948932
780,8.07,7.66,0.732,1948932
781,7.98,6.67,0.762,1948932
782,2.95,2.46,0.268,1948932
783,3.5,3.29,0.342,1948932
784,6.42,5.58,0.577,1948932
785,8.47,7.5,0.786,1948932
786,8.2,7.45,0.701,1948932
787,7.87,5.19,0.559,1948932
788,3.05,0.31,0.033,1948932
789,1.97,0.77,0.087,41508
790,3.14,2.41,0.279,41508
791,0.82,0.42,0.051,24752
792,3.54,1.13,0.138,24752
