574,1674.01,771.0,34
575,1707.75,808.0,35
576,1723.3,946.0,35
577,1711.76,762.0,35
578,1704.76,822.0,35
579,1677.47,943.0,35
580,1662.38,1383.0,34
581,1694.27,1220.0,34
582,1679.78,1911.0,35
583,1680.61,1052.0,35
584,1679.13,773.0,35
585,1644.78,860.0,35
586,1611.42,757.0,34
587,1666.83,486.0,35
588,1687.19,293.0,35
589,1597.95,398.0,33
590,1622.45,402.0,34
591,1695.45,106.0,35
592,1673.77,299.0,34
593,1667.56,204.0,35
594,1709.28,76.0,35
595,1688.57,32.0,35
596,1685.3,35.0,36
597,1617.33,194.0,34
598,1622.95,224.0,34
599,1624.56,222.0,34
600,1633.14,242.0,34
601,1627.55,271.0,34
602,1621.68,240.0,34
603,1625.1,197.0,34
604,1631.53,355.0,34
605,1610.59,465.0,33
606,1619.53,475.0,34
607,1641.17,403.0,34
608,1627.71,215.0,34
609,1633.28,300.0,34
610,1642.76,372.0,34
611,1629.24,316.0,34
612,1630.45,124.0,34
613,1626.3,239.0,34
614,1620.46,274.0,34
615,1630.68,402.0,34
616,1653.17,239.0,34
617,1648.08,166.0,34
618,1641.49,80.0,34
619,1642.52,114.0,35
620,1651.91,150.0,35
621,1655.75,136.0,35
622,1658.83,281.0,35
623,1662.51,209.0,35
624,1656.36,190.0,35
625,1664.41,180.0,35
626,1659.04,232.0,35
627,1655.37,370.0,34
628,1655.13,278.0,35
629,1651.93,362.0,35
630,1642.22,518.0,34
631,1609.56,634.0,33
632,1446.68,1148.0,27
633,1608.88,421.0,33
634,1650.16,1054.0,35
635,1579.92,1255.0,32
636,1511.35,1464.0,31
637,1641.02,662.0,34
638,1641.42,600.0,34
639,1639.17,612.0,34
640,1700.82,860.0,34
641,1679.91,1212.0,33
642,1721.99,951.0,35
643,1728.17,967.0,35
644,1721.96,837.0,35
645,1718.97,826.0,35
646,1737.07,904.0,36
647,1741.24,1039.0,36
648,1685.2,1190.0,35
649,1691.08,1014.0,35
650,1656.96,1074.0,35
651,1649.05,704.0,35
652,1654.69,460.0,35
653,1673.08,496.0,35
654,1640.93,748.0,34
655,1677.31,321.0,35
656,1674.39,199.0,35
657,1684.76,219.0,35
658,1687.88,182.0,35
659,1684.38,154.0,35
660,1696.76,92.0,35
661,1689.93,37.0,36
662,1681.91,5.0,35
663,1598.68,226.0,34
664,1570.12,319.0,33
665,1577.73,521.0,33
666,1612.21,532.0,34
667,1612.75,423.0,34
668,1618.4,464.0,33
669,1580.85,375.0,32
670,1615.89,485.0,33
671,1626.39,782.0,34
672,1621.31,322.0,34
673,1627.69,382.0,34
674,1616.2,425.0,33
675,1616.15,449.0,34
676,1564.37,252.0,34
677,1598.87,445.0,35
678,1627.61,514.0,34
679,1627.01,487.0,34
680,1645.26,440.0,34
681,1621.71,452.0,34
682,1627.01,194.0,35
683,1628.48,297.0,34
684,1633.06,224.0,34
685,1624.03,109.0,34
686,1646.9,95.0,35
687,1650.43,90.0,35
688,1648.04,170.0,35
689,1647.08,253.0,34
690,1651.58,271.0,35
691,1658.93,231.0,35
692,1664.72,314.0,35
693,1667.07,286.0,35
694,1668.89,307.0,34
695,1665.54,365.0,34
696,1680.58,388.0,35
697,1698.88,419.0,35
698,1659.31,339.0,34
699,1655.12,495.0,34
700,1591.07,563.0,34
701,1626.34,466.0,34
702,1644.05,622.0,34
703,1663.95,485.0,35
704,1684.94,528.0,35
705,1546.74,723.0,32
706,1602.03,1600.0,33
707,1626.67,1339.0,32
708,1680.4,1548.0,35
709,1691.95,1095.0,34
